title,source_url,local_path,extraction_method,doi,journal,clean_path,cleaning_status,title_similarity
Cortical thinning and structural bone changes in non-human primates after single-fraction whole-chest irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,data\processed_text\Cortical thinning and structural bone changes in n.txt,HTML_EXTRACTION,10.1667/RR15007.1,Radiat Res,data/clean_text/Cortical thinning and structural bone changes in n.txt,cleaned,0.9
Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,data\processed_text\Knee and Hip Joint Cartilage Damage from Combined .txt,HTML_EXTRACTION,10.1667/RR15216.1,Radiat Res,data/clean_text/Knee and Hip Joint Cartilage Damage from Combined .txt,cleaned,1.0
The individual and combined effects of spaceflight radiation and microgravity on biologic systems and functional outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,data\processed_text\The individual and combined effects of spaceflight.txt,HTML_EXTRACTION,10.1080/26896583.2021.1885283,J Environ Sci Health C Toxicol Carcinog,data/clean_text/The individual and combined effects of spaceflight.txt,cleaned,1.0
Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,data\processed_text\Spaceflight and hind limb unloading induces an art.txt,HTML_EXTRACTION,10.1038/s41598-021-90010-2,Sci Rep,data/clean_text/Spaceflight and hind limb unloading induces an art.txt,cleaned,1.0
Œ±Klotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,data\processed_text\ŒKlotho decreases after reduced weightbearing from.txt,HTML_EXTRACTION,10.1038/s41526-022-00203-w,NPJ Microgravity,data/clean_text/ŒKlotho decreases after reduced weightbearing from.txt,cleaned,1.0
Prolonged exposure to particulate chromate inhibits RAD51 nuclear import mediator proteins.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,data\processed_text\Prolonged exposure to particulate chromate inhibit.txt,HTML_EXTRACTION,10.1016/j.taap.2017.05.030,Toxicol Appl Pharmacol,data/clean_text/Prolonged exposure to particulate chromate inhibit.txt,cleaned,1.0
"Transcriptomics, NF-Œ∫B Pathway, and Their Potential Spaceflight-Related Health Consequences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,data\processed_text\Transcriptomics NFŒB Pathway and Their Potential S.txt,HTML_EXTRACTION,10.3390/ijms18061166,Int J Mol Sci,data/clean_text/Transcriptomics NFŒB Pathway and Their Potential S.txt,cleaned,1.0
Interplay of space radiation and microgravity in DNA damage and DNA damage response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,data\processed_text\Interplay of space radiation and microgravity in D.txt,HTML_EXTRACTION,10.1038/s41526-017-0019-7,NPJ Microgravity,data/clean_text/Interplay of space radiation and microgravity in D.txt,cleaned,1.0
"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,data\processed_text\Synergistic Effects of Weightlessness Isoprotereno.txt,HTML_EXTRACTION,10.3390/ijms19113689,Int J Mol Sci,data/clean_text/Synergistic Effects of Weightlessness Isoprotereno.txt,cleaned,1.0
Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,data\processed_text\Transcriptome and proteome responses in RNAlater p.txt,HTML_EXTRACTION,10.1371/journal.pone.0175943,PLoS One,data/clean_text/Transcriptome and proteome responses in RNAlater p.txt,cleaned,1.0
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,data\processed_text\Spaceflight induces novel regulatory responses in .txt,HTML_EXTRACTION,10.1186/s12870-020-02392-6,BMC Plant Biol,data/clean_text/Spaceflight induces novel regulatory responses in .txt,cleaned,1.0
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,data\processed_text\Longitudinal characterization of multispecies micr.txt,HTML_EXTRACTION,10.1038/s41522-021-00240-5,NPJ Biofilms Microbiomes,data/clean_text/Longitudinal characterization of multispecies micr.txt,cleaned,1.0
Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronauts‚Äô Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9964234/,data\processed_text\Designing a Novel Monitoring Approach for the Effe.txt,HTML_EXTRACTION,10.3390/life13020576,Life (Basel),data/clean_text/Designing a Novel Monitoring Approach for the Effe.txt,cleaned,1.0
"Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/,data\processed_text\Draft genome sequence of Sphingomonas paucimobilis.txt,HTML_EXTRACTION,10.1128/MRA.00345-23,Microbiol Resour Announc,data/clean_text/Draft genome sequence of Sphingomonas paucimobilis.txt,flagged,1.0
Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/,data\processed_text\Overexpression of CupB5 activates alginate overpro.txt,HTML_EXTRACTION,10.1111/mmi.12665,Mol Microbiol,data/clean_text/Overexpression of CupB5 activates alginate overpro.txt,cleaned,1.0
Burn injury-associated MHCII(+) immune cell accumulation around lymphatic vessels of the mesentery and increased lymphatic endothelial permeability are blocked by doxycycline treatment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/,data\processed_text\Burn injuryassociated MHCII immune cell accumulati.txt,HTML_EXTRACTION,10.1089/lrb.2017.0032,Lymphat Res Biol,data/clean_text/Burn injuryassociated MHCII immune cell accumulati.txt,cleaned,1.0
CubeSats for microbiology and astrobiology research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/,data\processed_text\CubeSats for microbiology and astrobiology researc.txt,HTML_EXTRACTION,10.1038/s41526-023-00292-1,NPJ Microgravity,data/clean_text/CubeSats for microbiology and astrobiology researc.txt,cleaned,0.62
"Simulated micro-, lunar, and Martian gravities on Earth‚Äîeffects on Escherichia coli growth, phenotype, and sensitivity to antibiotics.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/,data\processed_text\Simulated micro lunar and Martian gravities on Ear.txt,HTML_EXTRACTION,10.3390/life12091399,Life (Basel),data/clean_text/Simulated micro lunar and Martian gravities on Ear.txt,cleaned,1.0
Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/,data\processed_text\Biofilm formation of Pseudomonas aeruginosa in spa.txt,HTML_EXTRACTION,10.1038/s41526-023-00316-w,NPJ Microgravity,data/clean_text/Biofilm formation of Pseudomonas aeruginosa in spa.txt,cleaned,1.0
Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/,data\processed_text\Competitive Growth Assay of Mutagenized Chlamydomo.txt,HTML_EXTRACTION,10.3389/fpls.2020.00631,Front Plant Sci,data/clean_text/Competitive Growth Assay of Mutagenized Chlamydomo.txt,cleaned,1.0
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/,data\processed_text\Spatial Characterization of Microbial Communities .txt,HTML_EXTRACTION,10.3390/life11101060,Life (Basel),data/clean_text/Spatial Characterization of Microbial Communities .txt,cleaned,1.0
Response of Arabidopsis thaliana and Mizuna mustard seeds to simulated space radiation exposures.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/,data\processed_text\Response of Arabidopsis thaliana and Mizuna mustar.txt,HTML_EXTRACTION,10.3390/life12020144,Life (Basel),data/clean_text/Response of Arabidopsis thaliana and Mizuna mustar.txt,cleaned,1.0
Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/,data\processed_text\Editorial Revisiting the limits of plant life  pla.txt,HTML_EXTRACTION,10.3389/fpls.2023.1267183,editorial,data/clean_text/Editorial Revisiting the limits of plant life  pla.txt,cleaned,1.0
Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/,data\processed_text\Metagenomic interrogation of urban Superfund site .txt,HTML_EXTRACTION,10.1093/jambio/lxaf076,J Appl Microbiol,data/clean_text/Metagenomic interrogation of urban Superfund site .txt,cleaned,1.0
"In situ monitoring of barrier function on-chip via automated, non-invasive luminescence sensing.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/,data\processed_text\In situ monitoring of barrier function onchip via .txt,HTML_EXTRACTION,10.1039/d4lc01090f,Lab Chip,data/clean_text/In situ monitoring of barrier function onchip via .txt,cleaned,1.0
37-day microgravity exposure in 16-week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/,data\processed_text\37day microgravity exposure in 16week female C57BL.txt,HTML_EXTRACTION,10.1371/journal.pone.0317307,PLoS One,data/clean_text/37day microgravity exposure in 16week female C57BL.txt,cleaned,1.0
Effects of Space Flight on Inflammasome Activation in the Brain of Mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/,data\processed_text\Effects of Space Flight on Inflammasome Activation.txt,HTML_EXTRACTION,10.3390/cells14060417,Cells,data/clean_text/Effects of Space Flight on Inflammasome Activation.txt,cleaned,1.0
Immunization induces inflammation in the mouse heart during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/,data\processed_text\Immunization induces inflammation in the mouse hea.txt,HTML_EXTRACTION,10.1186/s12864-025-11426-y,BMC Genomics,data/clean_text/Immunization induces inflammation in the mouse hea.txt,cleaned,1.0
Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11748630/,data\processed_text\Analyzing the relationship between gene expression.txt,HTML_EXTRACTION,10.1038/s41598-024-81394-y,Sci Rep,data/clean_text/Analyzing the relationship between gene expression.txt,cleaned,1.0
Sex-specific cardiovascular adaptations to simulated microgravity in Sprague-Dawley rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11659408/,data\processed_text\Sexspecific cardiovascular adaptations to simulate.txt,HTML_EXTRACTION,10.1038/s41526-024-00450-z,NPJ Microgravity,data/clean_text/Sexspecific cardiovascular adaptations to simulate.txt,cleaned,1.0
NASA open science data repository: Open science for life in space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11701653/,data\processed_text\NASA open science data repository Open science for.txt,HTML_EXTRACTION,10.1093/nar/gkae1116,Nucleic Acids Res,data/clean_text/NASA open science data repository Open science for.txt,cleaned,1.0
Artificial gravity attenuates the transcriptomic response to spaceflight in the optic nerve and retina,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593819/,data\processed_text\Artificial gravity attenuates the transcriptomic r.txt,HTML_EXTRACTION,10.3390/ijms252212041,Int J Mol Sci,data/clean_text/Artificial gravity attenuates the transcriptomic r.txt,cleaned,1.0
Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/,data\processed_text\Effect of simulated cosmic radiation on cytomegalo.txt,HTML_EXTRACTION,10.3390/ijms251910337,Int J Mol Sci,data/clean_text/Effect of simulated cosmic radiation on cytomegalo.txt,cleaned,1.0
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,data\processed_text\Protein kinase 2 of the giant sarcomeric protein U.txt,HTML_EXTRACTION,10.1038/s42003-024-07042-3,Commun Biol,data/clean_text/Protein kinase 2 of the giant sarcomeric protein U.txt,cleaned,1.0
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,data\processed_text\Adaptation to space conditions of novel bacterial .txt,HTML_EXTRACTION,10.1186/s40168-024-01916-8,Microbiome,data/clean_text/Adaptation to space conditions of novel bacterial .txt,cleaned,1.0
Celebrating 30 years of access to NASA space life sciences data.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/,data\processed_text\Celebrating 30 years of access to NASA space life .txt,HTML_EXTRACTION,10.1093/gigascience/giae066,Gigascience,data/clean_text/Celebrating 30 years of access to NASA space life .txt,cleaned,1.0
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/,data\processed_text\Predicting how varying moisture conditions impact .txt,HTML_EXTRACTION,10.1186/s40168-024-01864-3,Microbiome,data/clean_text/Predicting how varying moisture conditions impact .txt,cleaned,1.0
Spaceflight alters host-gut microbiota interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,data\processed_text\Spaceflight alters hostgut microbiota interactions.txt,HTML_EXTRACTION,10.1038/s41522-024-00545-1,NPJ Biofilms Microbiomes,data/clean_text/Spaceflight alters hostgut microbiota interactions.txt,cleaned,1.0
Discoveries from human stem cell research in space that are relevant to advancing cellular therapies on Earth.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11339457/,data\processed_text\Discoveries from human stem cell research in space.txt,HTML_EXTRACTION,10.1038/s41526-024-00425-0,NPJ Microgravity,data/clean_text/Discoveries from human stem cell research in space.txt,cleaned,1.0
Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,data\processed_text\Simulated microgravity impairs human NK natural ki.txt,HTML_EXTRACTION,10.1038/s41526-024-00424-1,NPJ Microgravity,data/clean_text/Simulated microgravity impairs human NK natural ki.txt,cleaned,0.833
Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/,data\processed_text\Simulated microgravity alters gene regulation link.txt,HTML_EXTRACTION,10.3390/genes15080975,Genes (Basel),data/clean_text/Simulated microgravity alters gene regulation link.txt,cleaned,1.0
